346.,48795,"1,099","14,00","7,00","21,00",12,18,"52,099"
347.,80775,2,"12,00","14,00","26,00",13,11,"52,000"
348.,57405,"0,868","7,00","14,00","21,00",14,16,"51,868"
349.,52485,"1,901","12,00","10,00","22,00",19,8,"50,901"
350.,76347,"1,231","12,00","13,00","25,00",16,7,"49,231"
351.,60603,"1,568","9,00","11,00","20,00",9,18,"48,568"

Výsledky přijímacího řízení do prim osmiletého studia,,,,,,,,
,"Gymnázium, Praha 5, Nad Kavalírkou 1",,,,,,,
,,,"18.4.2017, 20.4.2017",,,,,
"Výsledky přijímacích zkoušek pro školní rok 2017/2018, které jsou zveřejněné na",,,,,,,,
"webových stránkách školy, korespondují s oficiálními výsledky ve vývěsce",,,,,,,,
,,"Gymnázia, Praha 5, Nad Kavalírkou 1.",,,,,,
,,N e p ř i j a t í u ch a z e č i,,,,,,
,,,Zveřejněno 3.5.2017,,,,,
"Pořadí-
dle
kritérií
GNK",Kód,"Body-
ZŠ
max 2","Body-
všeob.
přehl.","Body-
stud.
předp.","Body-
v+s
max 48","Body-
český
jazyk
max 50","Body-
matema-
tika
max 50","Body-
celkem
max 150"
352.,20013,2,"12,00","9,00","21,00",17,6,"46,000"
353.,16815,2,"15,00","7,00","22,00",11,11,"46,000"
354.,91599,"1,201","7,00","9,00","16,00",12,14,"43,201"
355.,51501,"1,568","10,00","7,00","17,00",11,11,"40,568"
356.,84465,2,"8,00","4,00","12,00",12,9,"35,000"
